,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1
200,200,200,200,200,200,200,200,200,200,200,200,10/23/08,11:00AM,https://www.agriculture.senate.gov/hearings/path-to-opportunity-jobs-and-the-economy-in-appalachia-ii,Path to Opportunity: Jobs and the Economy in Appalachia II,"PACCAR Medical Education Center Kenworth Auditorium 446 Hospital Road Chillicothe, OH 45601  ",Agriculture,2022-03-16,"['Kevin Baker', 'Margaret Demko', 'Katy Farber', 'Sherrie Lanier', 'Marsha Lewis', 'Mark Shuter']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Baker1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Demko.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Farber.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lanier_Final.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lewis.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shuter.pdf']","[('Kevin Baker', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Baker1.pdf'), ('Margaret Demko', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Demko.pdf'), ('Katy Farber', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Farber.pdf'), ('Sherrie Lanier', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lanier_Final.pdf'), ('Marsha Lewis', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lewis.pdf'), ('Mark Shuter', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shuter.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC35C2-4040-F985-52CD-769ACC8941FC,200.0,200.0,202.0,202.0
201,201,201,201,201,201,201,201,201,201,201,201,10/22/08,10:30AM,https://www.agriculture.senate.gov/hearings/path-to-opportunity-jobs-and-the-economy-in-appalachia,Path to Opportunity: Jobs and the Economy in Appalachia,"Jefferson County Community College Lecture Hall 2102 4000 Sunset Blvd. Steubenville, OH 43952 ",Agriculture,2022-03-16,"['John DiPietro', 'Harry Eadon', 'Frank Shaffer', 'Charles W. Fluharty', 'Gary W. Ricer', 'Debra Martin']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dipietro.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Eadon.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shaffer.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/testimony_fluharty-10-22.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ricer.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Martin.pdf']","[('John DiPietro', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Dipietro.pdf'), ('Harry Eadon', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Eadon.pdf'), ('Frank Shaffer', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Shaffer.pdf'), ('Charles W. Fluharty', 'https://www.agriculture.senate.gov/imo/media/doc/testimony_fluharty-10-22.pdf'), ('Gary W. Ricer', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Ricer.pdf'), ('Debra Martin', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Martin.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC35A7-4040-F985-52CD-159CBD9DBDFF,201.0,201.0,203.0,203.0
202,202,202,202,202,202,202,202,202,202,202,202,10/14/08,09:30AM,https://www.agriculture.senate.gov/hearings/role-of-financial-derivatives-in-current-financial-crisis,Role of Financial Derivatives in Current Financial Crisis,106 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Eric R. Dinallo', 'William K. Black', 'Richard Lindsey', 'Ananda Radhakrishnan', 'Terrence A. Duffy', 'Robert Pickel', 'Johnathan Short']","['https://www.agriculture.senate.gov/imo/media/doc/Dinallo.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Black.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Lindsey.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Radhakrishnan.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Duffy.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Pickel.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Short.pdf']","[('Eric R. Dinallo', 'https://www.agriculture.senate.gov/imo/media/doc/Dinallo.pdf'), ('William K. Black', 'https://www.agriculture.senate.gov/imo/media/doc/Black.pdf'), ('Richard Lindsey', 'https://www.agriculture.senate.gov/imo/media/doc/Lindsey.pdf'), ('Ananda Radhakrishnan', 'https://www.agriculture.senate.gov/imo/media/doc/Radhakrishnan.pdf'), ('Terrence A. Duffy', 'https://www.agriculture.senate.gov/imo/media/doc/Duffy.pdf'), ('Robert Pickel', 'https://www.agriculture.senate.gov/imo/media/doc/Pickel.pdf'), ('Johnathan Short', 'https://www.agriculture.senate.gov/imo/media/doc/Short.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC358C-4040-F985-52CD-1CEE7423023F,202.0,202.0,204.0,204.0
203,203,203,203,203,203,203,203,203,203,203,203,09/24/08,10:00AM,https://www.agriculture.senate.gov/hearings/assessing-the-effectiveness-of-agricultural-disaster-assistance-programs-in-the-wake-of-the-2008-midwest-floods-hurricane-gustav-and-hurrican-ike,"Assessing the Effectiveness of Agricultural Disaster Assistance Programs in the Wake of the 2008 Midwest Floods, Hurricane Gustav, and Hurrican Ike",328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Chuck Conner', 'Kate Houston', 'Arlen Lancaster', 'Mike Strain', 'Barb Prather', 'Lyle Asell', 'Dickie Ellender', 'Natalie Jayroe', 'John Hardwick']","['https://www.agriculture.senate.gov/imo/media/doc/Conner.pdf', '', '', 'https://www.agriculture.senate.gov/imo/media/doc/Strain.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Prather.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Asell.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Ellender.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Jayroe.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Hardwick.pdf']","[('Chuck Conner', 'https://www.agriculture.senate.gov/imo/media/doc/Conner.pdf'), ('Kate Houston', ''), ('Arlen Lancaster', ''), ('Mike Strain', 'https://www.agriculture.senate.gov/imo/media/doc/Strain.pdf'), ('Barb Prather', 'https://www.agriculture.senate.gov/imo/media/doc/Prather.pdf'), ('Lyle Asell', 'https://www.agriculture.senate.gov/imo/media/doc/Asell.pdf'), ('Dickie Ellender', 'https://www.agriculture.senate.gov/imo/media/doc/Ellender.pdf'), ('Natalie Jayroe', 'https://www.agriculture.senate.gov/imo/media/doc/Jayroe.pdf'), ('John Hardwick', 'https://www.agriculture.senate.gov/imo/media/doc/Hardwick.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3571-4040-F985-52CD-4A6DDF04C7AF,203.0,203.0,205.0,205.0
204,204,204,204,204,204,204,204,204,204,204,204,09/24/08,09:30AM,https://www.agriculture.senate.gov/hearings/nomination-to-the-farm-credit-administration-mark-keenum,Nomination to the Farm Credit Administration: Mark Keenum,328A Russell Senate Office Building ,Agriculture,2022-03-16,['Mark Everett Keenum'],['https://www.agriculture.senate.gov/imo/media/doc/keenum.pdf'],"[('Mark Everett Keenum', 'https://www.agriculture.senate.gov/imo/media/doc/keenum.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3555-4040-F985-52CD-9E07CC937341,204.0,204.0,206.0,206.0
205,205,205,205,205,205,205,205,205,205,205,205,08/18/08,02:00PM,https://www.agriculture.senate.gov/hearings/transforming-forest-waste-to-biofuels-and-the-renewable-fuels-standard,Transforming Forest Waste to Biofuels and the Renewable Fuels Standard,"South Dakota School of Mines and Technology Classroom Building, Room 204 East & West Rapid City, South Dakota 57701  ",Agriculture,2022-03-16,"['Craig Bobzien', 'Tom Troxel', 'Hugh Thompson', 'Randy Kramer']","['https://www.agriculture.senate.gov/imo/media/doc/Bobzien.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Troxel.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Thompson.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Kramer.pdf']","[('Craig Bobzien', 'https://www.agriculture.senate.gov/imo/media/doc/Bobzien.pdf'), ('Tom Troxel', 'https://www.agriculture.senate.gov/imo/media/doc/Troxel.pdf'), ('Hugh Thompson', 'https://www.agriculture.senate.gov/imo/media/doc/Thompson.pdf'), ('Randy Kramer', 'https://www.agriculture.senate.gov/imo/media/doc/Kramer.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3539-4040-F985-52CD-528950DB17D2,205.0,205.0,207.0,207.0
206,206,206,206,206,206,206,206,206,206,206,206,08/18/08,09:00AM,https://www.agriculture.senate.gov/hearings/food-feed-and-fuel-production-today-and-tomorrow,"Food, Feed, and Fuel Production: Today and Tomorrow","University of Nebraska - Omaha Strauss Performing Arts Center 60th and Dodge Street Omaha, NE 68132 ",Agriculture,2022-03-16,"['Bruce Babcock', 'Dave Moody', 'Jim Jenkins', 'Bill Lapp', 'Tim Recker', 'Dean Oestreich', 'Thomas Foust', 'Bruce Dale', 'Jeff Lautt']","['https://www.agriculture.senate.gov/imo/media/doc/Babcock.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Moody.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Jenkins.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Lapp.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Recker.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Oestreich.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Foust.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Dale.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Lautt.pdf']","[('Bruce Babcock', 'https://www.agriculture.senate.gov/imo/media/doc/Babcock.pdf'), ('Dave Moody', 'https://www.agriculture.senate.gov/imo/media/doc/Moody.pdf'), ('Jim Jenkins', 'https://www.agriculture.senate.gov/imo/media/doc/Jenkins.pdf'), ('Bill Lapp', 'https://www.agriculture.senate.gov/imo/media/doc/Lapp.pdf'), ('Tim Recker', 'https://www.agriculture.senate.gov/imo/media/doc/Recker.pdf'), ('Dean Oestreich', 'https://www.agriculture.senate.gov/imo/media/doc/Oestreich.pdf'), ('Thomas Foust', 'https://www.agriculture.senate.gov/imo/media/doc/Foust.pdf'), ('Bruce Dale', 'https://www.agriculture.senate.gov/imo/media/doc/Dale.pdf'), ('Jeff Lautt', 'https://www.agriculture.senate.gov/imo/media/doc/Lautt.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC351C-4040-F985-52CD-6987DFBA8988,206.0,206.0,208.0,208.0
207,207,207,207,207,207,207,207,207,207,207,207,07/09/08,12:00PM,https://www.agriculture.senate.gov/hearings/business-meeting-july-9-2019,Business Meeting ,"S-241 U.S. Capitol Building, Washington, D.C. 20002 ",Agriculture,2022-03-16,"[""Scott O'Malia"", 'Bartholomew Chilton', 'Walter Lukken']","['', '', '']","[(""Scott O'Malia"", ''), ('Bartholomew Chilton', ''), ('Walter Lukken', '')]",,207.0,207.0,209.0,209.0
208,208,208,208,208,208,208,208,208,208,208,208,06/17/08,10:30AM,https://www.agriculture.senate.gov/hearings/role-responsibilities-and-resource-needs-of-the-commodity-futures-trading-commission-for-oversight-of-energy-market-and-oil-futures-contracts,"Role, Responsibilities, and Resource Needs of the Commodity Futures Trading Commission for Oversight of Energy Market and Oil Futures Contracts",192 Dirksen Senate Office Building  ,Agriculture,2022-03-16,"['Walter Lukken', 'Mark Cooper', 'Terrence A. Duffy', 'James C. May', 'James E. Newsome', 'Charles A. Vice']","['https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lukken%2006.25.19.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Cooper61708.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Duffy61708.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/May61708.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Newsome61708.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Vice61708.pdf']","[('Walter Lukken', 'https://www.agriculture.senate.gov/imo/media/doc/Testimony_Lukken%2006.25.19.pdf'), ('Mark Cooper', 'https://www.agriculture.senate.gov/imo/media/doc/Cooper61708.pdf'), ('Terrence A. Duffy', 'https://www.agriculture.senate.gov/imo/media/doc/Duffy61708.pdf'), ('James C. May', 'https://www.agriculture.senate.gov/imo/media/doc/May61708.pdf'), ('James E. Newsome', 'https://www.agriculture.senate.gov/imo/media/doc/Newsome61708.pdf'), ('Charles A. Vice', 'https://www.agriculture.senate.gov/imo/media/doc/Vice61708.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC34FB-4040-F985-52CD-EE5D2E81C538,208.0,208.0,210.0,210.0
209,209,209,209,209,209,209,209,209,209,209,209,06/04/08,11:00AM,https://www.agriculture.senate.gov/hearings/cftc-nominations-hearing-chilton-lukken-omalia-,"CFTC Nominations Hearing: Chilton, Lukken, O'Malia, ",328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Bartholomew Chilton', 'Walter Lukken', ""Scott O'Malia""]","['https://www.agriculture.senate.gov/imo/media/doc/Chilton.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Lukken.pdf', ""https://www.agriculture.senate.gov/imo/media/doc/O'Malia.pdf""]","[('Bartholomew Chilton', 'https://www.agriculture.senate.gov/imo/media/doc/Chilton.pdf'), ('Walter Lukken', 'https://www.agriculture.senate.gov/imo/media/doc/Lukken.pdf'), (""Scott O'Malia"", ""https://www.agriculture.senate.gov/imo/media/doc/O'Malia.pdf"")]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC34E0-4040-F985-52CD-8AA95C9C8467,209.0,209.0,211.0,211.0
210,210,210,210,210,210,210,210,210,210,210,210,05/21/08,02:30PM,https://www.agriculture.senate.gov/hearings/creating-jobs-with-climate-solutions-how-agriculture-and-forestry-can-help-lower-costs-in-a-low-carbon-economy,Creating Jobs with Climate Solutions: How Agriculture and Forestry Can Help Lower Costs in a Low-Carbon Economy,328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Dick Wittman', 'Laurie Wayburn', 'Ruben Lubowski', 'Steve Corneli', 'Derik Broekhoff']","['https://www.agriculture.senate.gov/imo/media/doc/Wittman.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Wayburn.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Lubowski.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Corneli.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/Broekhoff.pdf']","[('Dick Wittman', 'https://www.agriculture.senate.gov/imo/media/doc/Wittman.pdf'), ('Laurie Wayburn', 'https://www.agriculture.senate.gov/imo/media/doc/Wayburn.pdf'), ('Ruben Lubowski', 'https://www.agriculture.senate.gov/imo/media/doc/Lubowski.pdf'), ('Steve Corneli', 'https://www.agriculture.senate.gov/imo/media/doc/Corneli.pdf'), ('Derik Broekhoff', 'https://www.agriculture.senate.gov/imo/media/doc/Broekhoff.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC34C5-4040-F985-52CD-782A6788D457,210.0,210.0,212.0,212.0
211,211,211,211,211,211,211,211,211,211,211,211,05/01/08,05:00PM,https://www.agriculture.senate.gov/hearings/conference-notice,Conference Notice,G50 Dirksen Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC34A9-4040-F985-52CD-05378D359093,211.0,211.0,213.0,213.0
212,212,212,212,212,212,212,212,212,212,212,212,04/18/08,11:00AM,https://www.agriculture.senate.gov/hearings/2008/04/18/conference-notice,Conference Notice,216 Hart Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC348E-4040-F985-52CD-723845104B2A,212.0,212.0,214.0,214.0
213,213,213,213,213,213,213,213,213,213,213,213,04/17/08,05:00PM,https://www.agriculture.senate.gov/hearings/2008/04/17/conference-notice,Conference Notice,,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3474-4040-F985-52CD-AC2D1074E995,213.0,213.0,215.0,215.0
214,214,214,214,214,214,214,214,214,214,214,214,04/16/08,01:30PM,https://www.agriculture.senate.gov/hearings/2008/04/16/conference-notice,Conference Notice,216 Hart Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3459-4040-F985-52CD-22A8A2167AE4,214.0,214.0,216.0,216.0
215,215,215,215,215,215,215,215,215,215,215,215,04/15/08,09:30AM,https://www.agriculture.senate.gov/hearings/2008/04/15/conference-notice,Conference Notice,216 Hart Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC343F-4040-F985-52CD-CF57E1C4E13C,215.0,215.0,217.0,217.0
216,216,216,216,216,216,216,216,216,216,216,216,04/14/08,04:00PM,https://www.agriculture.senate.gov/hearings/2008/04/14/conference-notice,Conference Notice,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3424-4040-F985-52CD-A9BD0E15A2C6,216.0,216.0,218.0,218.0
217,217,217,217,217,217,217,217,217,217,217,217,04/10/08,10:15AM,https://www.agriculture.senate.gov/hearings/2008/04/10/conference-notice,Conference Notice,345 Cannon House Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC3406-4040-F985-52CD-3CE3D711B956,217.0,217.0,219.0,219.0
218,218,218,218,218,218,218,218,218,218,218,218,01/24/08,03:30PM,https://www.agriculture.senate.gov/hearings/nomination-hearing-for-edward-schafer,Nomination Hearing for Edward Schafer,328A Russell Senate Office Building ,Agriculture,2022-03-16,['Edward Schafer'],['https://www.agriculture.senate.gov/imo/media/doc/Schafer_Confirmation_Hearing_Statement_Final.pdf'],"[('Edward Schafer', 'https://www.agriculture.senate.gov/imo/media/doc/Schafer_Confirmation_Hearing_Statement_Final.pdf')]",https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC33EB-4040-F985-52CD-8E201924C47B,218.0,218.0,220.0,220.0
219,219,219,219,219,219,219,219,219,219,219,219,10/24/07,10:00AM,https://www.agriculture.senate.gov/hearings/2007-farm-bill-markup,2007 Farm Bill Markup,328A Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],https://www.agriculture.senate.gov/hearings/watch?hearingid=83BC33D0-4040-F985-52CD-999082717FF4,219.0,219.0,221.0,221.0
220,220,220,220,220,220,220,220,220,220,220,220,07/02/07,11:00AM,https://www.agriculture.senate.gov/hearings/2007-farm-bill-expanding-montanas-agricultural-opportunities,2007 Farm Bill: Expanding Montana's Agricultural Opportunities,"Great Falls, Montana ",Agriculture,2022-03-16,"['Robert Quinn', 'Alan Merrill', 'Darin Arganbright', 'Colette Gray', 'Jim Taber', 'Dave Hinnaland', 'Steve Roth', 'Brett DeBruycker']","['', '', '', '', '', '', '', '']","[('Robert Quinn', ''), ('Alan Merrill', ''), ('Darin Arganbright', ''), ('Colette Gray', ''), ('Jim Taber', ''), ('Dave Hinnaland', ''), ('Steve Roth', ''), ('Brett DeBruycker', '')]",,220.0,220.0,222.0,222.0
221,221,221,221,221,221,221,221,221,221,221,221,06/27/07,02:00PM,https://www.agriculture.senate.gov/hearings/nomination-hearing-for-jill-sommers-and-bartholomew-chilton,Nomination Hearing for Jill Sommers and Bartholomew Chilton,328A Russell Senate Office Building ,Agriculture,2022-03-16,"['Jill Sommers', 'Bart Chilton']","['', '']","[('Jill Sommers', ''), ('Bart Chilton', '')]",,221.0,221.0,223.0,223.0
